CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,Age,BikeBuyer,BinnedColumn,EnglishEducation_Bachelors,EnglishEducation_Graduate Degree,EnglishEducation_High School,EnglishEducation_Partial College,EnglishEducation_Partial High School,EnglishOccupation_Clerical,EnglishOccupation_Management,EnglishOccupation_Manual,EnglishOccupation_Professional,EnglishOccupation_Skilled Manual,CommuteDistance_0-1 Miles,CommuteDistance_1-2 Miles,CommuteDistance_10+ Miles,CommuteDistance_2-5 Miles,CommuteDistance_5-10 Miles
26439,21,AW00026439,S,M,100000,0,5,1,3,11/5/2006,43,1,Bin 1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26440,35,AW00026440,S,M,100000,0,5,0,3,11/18/2006,43,1,Bin 1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26441,26,AW00026441,M,M,80000,0,0,1,4,6/24/2008,44,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26442,8,AW00026442,S,F,120000,0,5,0,4,11/5/2006,43,1,Bin 1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
26443,27,AW00026443,M,F,100000,0,5,1,3,11/17/2006,44,1,Bin 1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26444,11,AW00026444,S,F,100000,0,5,1,4,11/23/2006,44,1,Bin 1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
26445,21,AW00026445,S,M,110000,0,5,0,4,11/20/2006,45,1,Bin 1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26446,9,AW00026446,S,M,130000,5,5,1,4,7/27/2008,45,0,Bin 1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
26447,26,AW00026447,S,M,110000,0,5,0,4,12/7/2006,44,1,Bin 1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
26448,611,AW00026448,M,F,30000,4,0,1,2,2/27/2008,66,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
26449,60,AW00026449,M,M,30000,4,0,1,2,9/28/2007,67,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
26450,548,AW00026450,S,F,30000,4,0,1,2,4/17/2008,67,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
26451,641,AW00026451,M,F,40000,4,0,1,2,1/16/2008,78,0,Bin 4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
26452,383,AW00026452,S,M,50000,3,0,1,2,10/13/2007,78,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26453,546,AW00026453,S,M,50000,3,0,1,2,4/10/2008,78,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26454,634,AW00026454,M,M,50000,3,0,1,2,1/28/2008,77,0,Bin 4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26455,623,AW00026455,M,M,60000,3,0,1,2,11/29/2007,76,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26456,60,AW00026456,S,M,60000,3,0,1,2,5/23/2008,76,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26457,553,AW00026457,S,F,60000,3,0,1,2,9/12/2007,76,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26458,314,AW00026458,M,M,60000,3,0,1,2,12/9/2007,76,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26459,632,AW00026459,S,F,60000,3,0,1,2,2/27/2008,76,0,Bin 3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
26460,552,AW00026460,M,F,60000,3,0,1,2,7/19/2008,75,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26461,59,AW00026461,S,F,60000,3,0,0,2,7/3/2008,74,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26462,609,AW00026462,S,F,60000,3,0,0,2,3/18/2008,75,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26463,609,AW00026463,S,F,60000,3,0,0,2,3/29/2008,74,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26464,631,AW00026464,S,F,40000,4,0,0,2,4/30/2008,73,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
26465,336,AW00026465,S,F,50000,3,0,1,2,9/15/2007,74,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26466,536,AW00026466,S,M,50000,3,0,0,2,12/5/2007,74,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26467,339,AW00026467,S,F,50000,3,0,0,2,6/3/2008,74,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26468,345,AW00026468,M,F,50000,3,0,1,2,8/12/2007,74,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26469,299,AW00026469,S,F,50000,3,0,0,2,9/6/2007,73,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26470,339,AW00026470,M,M,50000,4,0,1,2,9/16/2007,73,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26471,358,AW00026471,M,M,50000,4,0,1,2,2/29/2008,73,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26472,372,AW00026472,S,M,50000,4,0,1,2,9/21/2007,73,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26473,548,AW00026473,S,F,50000,4,0,0,2,2/6/2008,73,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26474,60,AW00026474,S,F,60000,4,0,0,2,1/26/2008,72,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26475,345,AW00026475,S,F,30000,4,0,0,2,12/19/2007,70,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
26476,315,AW00026476,M,M,30000,5,0,0,2,2/8/2008,71,0,Bin 3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26477,302,AW00026477,S,M,40000,4,0,1,2,4/10/2008,68,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26478,314,AW00026478,S,F,40000,4,0,1,2,1/18/2008,67,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26479,310,AW00026479,S,F,40000,4,0,0,2,4/9/2008,68,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
26480,347,AW00026480,S,F,20000,5,0,0,3,8/17/2007,70,0,Bin 3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
26481,331,AW00026481,M,M,30000,5,0,1,3,10/21/2006,69,1,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
26482,62,AW00026482,M,F,30000,5,0,1,3,11/21/2006,70,1,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
26483,315,AW00026483,S,F,30000,5,0,0,3,1/23/2008,70,0,Bin 3,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
26484,298,AW00026484,S,M,40000,5,0,0,3,10/30/2006,69,1,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
26485,635,AW00026485,M,M,40000,5,0,1,4,10/3/2006,69,1,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26486,338,AW00026486,M,F,40000,5,0,0,4,10/26/2006,69,1,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
26487,536,AW00026487,S,M,70000,5,0,1,3,10/18/2006,69,1,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26488,49,AW00026488,M,F,40000,2,1,1,2,8/27/2007,67,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26489,300,AW00026489,S,M,70000,2,1,1,1,8/6/2007,68,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26490,385,AW00026490,S,M,70000,2,1,0,1,10/16/2006,68,1,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
26491,609,AW00026491,S,F,70000,2,1,0,1,11/10/2006,67,1,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
26492,310,AW00026492,M,M,70000,2,1,1,1,10/25/2007,68,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26493,609,AW00026493,M,M,70000,2,1,1,1,8/21/2007,68,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26494,312,AW00026494,M,M,70000,2,1,1,1,4/7/2008,68,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
26495,49,AW00026495,S,F,40000,2,1,1,2,3/18/2008,66,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26496,70,AW00026496,M,F,40000,2,1,1,2,11/27/2006,66,1,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
26497,618,AW00026497,M,F,60000,2,1,1,1,4/2/2008,67,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26498,635,AW00026498,M,M,60000,2,1,1,1,12/20/2007,66,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26499,298,AW00026499,M,F,60000,2,1,1,2,11/18/2006,67,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26500,300,AW00026500,M,M,60000,2,1,1,2,3/10/2008,67,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26501,310,AW00026501,S,F,60000,2,1,1,2,4/6/2008,67,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26502,311,AW00026502,S,F,60000,2,1,1,2,3/7/2008,67,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26503,55,AW00026503,M,M,40000,2,1,1,2,12/5/2006,66,1,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
26504,62,AW00026504,M,F,40000,2,1,1,2,12/16/2006,66,1,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
26505,62,AW00026505,M,F,40000,2,1,1,2,8/8/2007,66,0,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
26506,607,AW00026506,S,F,60000,2,1,1,2,8/27/2007,66,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26507,612,AW00026507,M,F,60000,2,1,1,2,12/4/2007,66,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26508,618,AW00026508,M,M,60000,2,1,1,2,11/11/2007,66,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26509,642,AW00026509,S,M,60000,2,1,0,2,11/20/2006,66,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
26510,335,AW00026510,S,M,60000,2,1,1,0,11/24/2006,66,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26511,385,AW00026511,M,M,70000,5,1,1,2,11/22/2006,66,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26512,52,AW00026512,M,F,40000,2,1,0,2,12/8/2006,65,1,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
26513,609,AW00026513,S,F,60000,2,1,0,2,11/3/2006,65,1,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
26514,326,AW00026514,M,M,70000,4,2,0,1,12/19/2007,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
26515,326,AW00026515,M,F,70000,4,2,1,1,2/22/2008,64,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26516,329,AW00026516,M,F,70000,4,2,1,1,1/14/2008,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26517,329,AW00026517,M,F,70000,4,2,1,1,9/22/2007,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26518,337,AW00026518,S,M,70000,4,2,1,1,4/13/2008,65,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26519,374,AW00026519,M,F,80000,3,1,1,1,2/27/2008,65,0,Bin 3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
26520,614,AW00026520,S,F,60000,2,1,0,2,11/25/2006,63,1,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
26521,633,AW00026521,M,M,60000,2,1,0,2,11/8/2006,64,1,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
26522,641,AW00026522,M,M,60000,2,1,1,1,2/7/2008,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26523,299,AW00026523,S,F,60000,2,1,1,2,4/20/2008,63,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26524,329,AW00026524,M,M,60000,2,1,1,2,6/21/2008,64,0,Bin 3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26525,383,AW00026525,S,M,70000,2,1,1,2,3/19/2008,63,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26526,334,AW00026526,M,M,70000,2,1,1,2,4/26/2008,63,0,Bin 3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26527,43,AW00026527,M,M,70000,2,1,1,2,1/29/2008,63,0,Bin 3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
26528,614,AW00026528,S,M,60000,3,1,1,2,7/1/2008,62,0,Bin 2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
26529,69,AW00026529,S,F,70000,5,0,1,0,1/22/2007,45,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26530,542,AW00026530,M,F,70000,5,0,0,0,11/24/2006,46,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
26531,302,AW00026531,M,M,70000,5,5,1,2,11/24/2007,46,0,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26532,311,AW00026532,S,F,80000,0,0,0,1,11/25/2006,47,1,Bin 1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26533,52,AW00026533,M,M,80000,0,0,0,1,3/2/2007,47,1,Bin 1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26534,348,AW00026534,S,M,90000,4,4,1,1,11/7/2006,47,1,Bin 1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26535,632,AW00026535,M,F,90000,4,4,1,1,3/12/2008,46,0,Bin 1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26536,325,AW00026536,S,F,100000,0,0,1,2,11/11/2006,47,1,Bin 1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26537,644,AW00026537,S,M,100000,1,0,1,2,11/19/2006,48,1,Bin 1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26538,298,AW00026538,M,M,110000,2,1,1,3,11/20/2006,46,1,Bin 1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
26539,302,AW00026539,S,F,130000,1,0,0,2,11/13/2006,47,1,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
26540,310,AW00026540,S,F,170000,1,0,0,1,11/30/2006,46,1,Bin 1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
26541,311,AW00026541,M,F,40000,0,0,1,1,11/20/2007,36,0,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26542,607,AW00026542,M,M,40000,0,0,0,2,10/15/2007,37,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
26543,21,AW00026543,S,F,10000,2,1,0,2,8/19/2007,68,0,Bin 3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
26544,614,AW00026544,M,F,30000,0,0,1,1,11/9/2007,37,0,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26545,315,AW00026545,M,F,60000,0,0,0,2,11/15/2006,37,1,Bin 1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
26546,329,AW00026546,M,M,60000,0,0,1,2,11/2/2006,37,1,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26547,7,AW00026547,S,F,30000,2,0,0,2,12/20/2006,69,1,Bin 3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
26548,7,AW00026548,S,M,20000,4,0,0,2,12/25/2006,68,1,Bin 3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
26549,15,AW00026549,S,M,20000,2,1,1,2,12/27/2006,67,1,Bin 3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
26550,612,AW00026550,S,M,40000,0,0,0,2,2/4/2008,37,0,Bin 1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
26551,545,AW00026551,S,M,40000,0,0,1,1,8/17/2007,37,0,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26552,631,AW00026552,M,F,40000,0,0,1,1,12/23/2007,38,0,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26553,634,AW00026553,S,F,40000,0,0,1,2,6/16/2008,38,0,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26554,301,AW00026554,S,M,60000,0,0,0,2,5/4/2008,38,0,Bin 1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
26555,345,AW00026555,S,M,70000,0,0,0,2,2/16/2008,38,0,Bin 1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
